"start","end","text"
"164230","166470"," Направился к страже семьи вместе с Рагидоном."
"167210","170290"," Добравшись, неспешно оглядел их всех, как никогда остро"
"170290","173310"," ощущая, что мы все — части единого целого. "
"173890","174650"," Негромко сказал."
"175050","175590"," — Двинули."
"176190","178690"," Рагидон тут же повторил мой приказ уже мыслью,"
"178930","182110"," и все стражники дружно сделали первый шаг, твердо"
"182110","183010"," зная свое место. "
"183710","186550"," В центре отряда самые беспомощные, чем ближе к"
"186550","188430"," краю, тем более сильные и опытные."
"188930","190810"," Они, старейшины и я."
"191750","194330"," Да, мы сейчас собирались повторить то, что я"
"194330","197210"," когда-то проворачивала в городе тысячи этажей —"
"197210","199350"," провести через големов тех, кто не мог себя"
"199350","202950"," защитить, вернее провести через них вообще всех, и"
"202950","204970"," тех, кто не мог постоять за себя, и"
"204970","207310"," тех, кто не умел за себя сражаться, и"
"207310","209670"," тех, кто боялся это делать, и тех, кто"
"209670","212150"," не хотел этого делать, потому что не таков"
"212150","212970"," их контракт."
"213730","216870"," Разумеется, вынести всех големов по частям, как это"
"216870","218610"," делал я сам по пути к поместью с"
"218610","222030"," кристаллами и обратно, было бы проще, но старейшины"
"222030","225390"," хотели большего, они хотели увести всех людей вглубь"
"225390","228350"," зон запретов и при этом не облегчать дорогу"
"228350","230410"," тем, кто может последовать за нами. "
"230950","233470"," И уверяли, что они ни раз, ни два"
"233470","236330"," и даже не десять проворачивали такое, в клане"
"236330","237290"," кунг, разумеется."
"237990","239910"," Жаль, конечно, что я не мог оставить с"
"239910","242650"," собой больше орденцев, сейчас они были бы как"
"242650","245910"," никогда кстати, их едва хватало, чтобы жидкой цепью"
"245910","249030"," растянуться вокруг того, что считалось семьей сломанного клинка."
"249870","252850"," Мечи замерли в следующей линии защиты, в третьей"
"252850","257589"," линии стояли мелкие наемные отряды, злые, недовольные, а"
"257589","260470"," многие еще и трясущиеся от страха или злости,"
"260610","261390"," как Тартакал. "
"262010","264890"," Мне удалось доказать, что это другое, но стоит"
"264890","267630"," хотя бы одному мечу или наемнику погибнуть от"
"267630","270330"," лап големов, как у них появится повод обвинить"
"270330","273050"," меня в нарушение контракта и бросить меня и"
"273050","275970"," всех, старейшины клялись, что этого не допустят."
"276530","279050"," Я надеялся, что так оно и будет, но"
"279050","281370"," все равно готовился подстраховать их указами."
"281370","284190"," Раскрыл ладонь, доставая из кольца шлем. "
"284830","287730"," Надел его и тут же снова разжал, сжал"
"287730","290190"," кулак, за этот миг успев достать из него"
"290190","292830"," копье и сомкнуть пальцы уже на его древке,"
"293450","295470"," шаг влево вливаясь в цепь защитников."
"296030","299230"," На острие я и Седой, остальные сильнейшие бойцы"
"299230","301490"," семьи распределены равномерно вокруг отряда."
"302410","305550"," Двадцать шагов, остается лишь шаг до первой вешки,"
"306050","307550"," и Седой зычно предупреждает. "
"308130","309990"," — Зона запрета полетов!"
"309990","312930"," Никто из тех, кто может, не летит сейчас."
"313430","315830"," Все топают по земле, и никому не грозит"
"315830","318750"," упасть с неба, но все равно бледнеют ноги."
"319490","322290"," Мы бредем, загребая песок и приближаясь к широкой"
"322290","325130"," расщелине, одному из входов в каменный лабиринт. "
"325870","328930"," Несколько десятков тысяч шагов по извилам этой гигантской"
"328930","330990"," трещины, которой на самом деле нет."
"331570","334470"," Все, кого мы охраняем, уже не бледны, привыкли."
"335030","337450"," Мальчишки то и дело норовят показать свою храбрость"
"337450","340410"," и выскочить за кольцо охраны мечей, идущие из"
"340410","342870"," тех, кто послабее, кто даже не пытался выходить"
"342870","346490"," на поле битвы, завели полное пустое обохвальство разговоры,"
"346790","350370"," но впереди вдруг внезапно резко показывается вторая вешка"
"350370","354570"," — древко высотой с человека, зеленым полотнищем, которое"
"354570","356790"," мы должны были заметить сотни вдохов назад. "
"357570","358590"," Седой предупреждает."
"359110","360490"," — Зона запрета техник!"
"360990","364730"," Далее используйте только внутренние техники, если не хотите"
"364730","366610"," получить разрывы меридианов и травмы."
"366610","371050"," Словно насмехаясь над нами, древние, которых уже давно"
"371050","373990"," нет в живых, показывают, что ни им, ни"
"373990","375750"," их творением запреты не писаны. "
"376390","379790"," Пейзаж вокруг тоже сменяется вдруг, резко, неожиданно."
"380490","384130"," Солнечный свет тускнеет, небо темнеет, словно за время"
"384130","387190"," одного шага, который я делал, наступил вечер."
"387830","390250"," Отвесные скалы, до которых вдох назад нужно было"
"390250","393110"," еще шагать и шагать, вдруг оказываются уже слева"
"393110","396650"," и справа, словно расщеленно прыгнуло на нас, заглатывая"
"396650","399750"," и закрывая от солнца, обдавая холодным дыханием из"
"399750","400110"," пасти. "
"400750","403550"," Словно этого было мало, с каждым шагом стены"
"403550","407530"," расщелены, вздымаются все выше и выше, гораздо быстрее,"
"407670","409050"," чем это должно быть на самом деле."
"409830","412690"," Тысячи шагов, и они высотой уже выше любого"
"412690","416250"," из небесных исполинов, закрывающих небо и солнце, нависают"
"416250","419550"," над нами, заставляя почувствовать себя крохотными букашками."
"420270","423130"," Вход уже кажется бездонной черной глоткой какого-то"
"423130","424130"," чудовищного зверя. "
"424130","426770"," Впрочем, что значит «какого-то»?"
"427010","429570"," Опасного, громадного и непобедимого."
"430530","433230"," Я на ходу оборачиваюсь, четко видя ту границу,"
"433270","434550"," на которой это происходит."
"435170","438550"," Вот расслабленные лица искажают гримаса удивления и даже"
"438550","439070"," страха. "
"439630","443250"," Все все знают, всем все объяснили, все готовы,"
"443750","446410"," но ничего не могут поделать с ужасом, который"
"446410","448550"," накатывает на них в момент смены иллюзии."
"449310","453510"," Огромной, качественной иллюзии, которая действует там, где не"
"453510","455210"," действуют техники и формации."
"455970","458450"," Еще одна тайна древних, которую никто так и"
"458450","459050"," не разгадал. "
"459550","463330"," Даже Орден Небесного Меча, который научился выковыривать формации"
"463330","465810"," защиты из Зон Запрета, но так и не"
"465810","468370"," сумел заставить эти формации искажать миражами."
"469150","471870"," Считается, что для такого эффекта в формации запретов"
"471870","473350"," вплетены массивы иллюзий."
"473890","476490"," Вплетены как бы не небесным воином, потому что"
"476490","480090"," даже многоопытные старейшины, бывшие когда-то комптерами Ордена,"
"480450","483050"," не могли точно определить, сколько же сил нужно"
"483050","486070"," на подобное, чтобы вот тут работало, а тут"
"486070","489150"," не работало, чтобы тут запрет техник, а тут"
"489150","491790"," солнце гаснет, но ведь гаснет только для тех,"
"491910","492750"," кто вошел, верно?"
"493590","495190"," Многие не ограничились гримасами. "
"495630","499530"," Уздрагивали, ругались, дергались, сбивались с шага, но никто"
"499530","501010"," не попытался побежать прочь."
"501430","502110"," Уже хорошо."
"502110","506970"," Я, наконец, отвернулся, обратив теперь взгляд вперед, туда,"
"507150","509330"," откуда скоро должны показаться первые големы. "
"509790","510570"," Вернее, вторые."
"511190","514490"," Первых искателей семьи уже выбили вчера, разведывая дорогу."
"515049","518510"," Я, разумеется, помнил, что глядеть бесполезно, но ничего"
"518510","519630"," не мог с собой поделать. "
"520289","523110"," Вздохнув, постарался растянуть посильнее сферу восприятия."
"523590","524350"," Сто шагов?"
"524610","524890"," Ничего."
"525490","526230"," Триста шагов?"
"526550","526850"," Ничего. "
"527630","528410"," Тысяча шагов?"
"528790","529170"," Ничего."
"529170","531270"," Две тысячи шагов."
"531470","534590"," В прохладный ветер вплялась теплая, едва уловимая струя. "
"535170","538010"," Я резко поворачиваю голову, обращая взгляд на Седова."
"538710","539830"," Тот кивает и ряпкает."
"540050","541270"," — Приготовились!"
"542050","544010"," Големы не люди и не звери. "
"544490","546810"," Их не испугать криком, не насторожить."
"547450","550390"," Они знают только одно — уничтожить нарушителей."
"550970","553170"," Для них всех мы враги, сектанты. "
"553850","557370"," Шесть шагов, семь шагов, восемь шагов."
"557370","561590"," Из пустоты, из ничего, где только что ничего"
"561590","565470"," не было, вываливается серая шипастая тварь, даже в"
"565470","569390"," полумраке здешнего миража, сверкающая гладкой полированной шкурой."
"569970","571930"," У меня было лишь мгновение на то, чтобы"
"571930","572630"," вскинуть копье. "
"573050","573690"," Мне хватило."
"574230","577030"," Резкий выпад, и Голем лишается сначала одной, а"
"577030","577930"," затем и второй лапы."
"578530","581430"," Шаг вперед, под током по пасти, отводя зубы"
"581430","583710"," и пнуть в грудь, откидывая Голема в сторону. "
"584210","587650"," Как можно сильнее, как можно дальше, чему единение"
"587650","589490"," и техника усиления только помогают."
"590050","592210"," Голем слева, справа, еще раз слева."
"592790","595650"," Спустя десять вдохов рубится уже треть стражников и"
"595650","599050"," искателей семьи, рубится, даже не пытаясь убивать Големов. "
"599610","601950"," Да, убивать проще, убивать быстрее."
"602430","604690"," Но если мы хотим оставить между собой и"
"604690","608050"," незваными гостями полосу защиты, то каждый из этих"
"608050","609090"," Големов нам нужен."
"609790","611350"," Я многое узнал за эти дни. "
"611810","614470"," О Големах, о забавах древних с их фигурками"
"614470","615910"," и о своей тупости."
"616610","618910"," Насчет последней особенно старался Седой."
"619510","622110"," Хорошо, хоть делаю это лишь наедине и муслиречью. "
"622510","624190"," Впрочем, я его отлично понимал."
"624930","628250"," Ну да, поместье древних, библиотека с памятью повелителя"
"628250","630990"," стихии, тайный подвал, в который так сложно было"
"630990","632370"," попасть и игрушки там."
"632830","633950"," Это же и правда смешно. "
"634710","638830"," Не игрушки, а главная часть управления формациями, которые"
"638830","641690"," защищали поместье и создавали Големов в том числе."
"642390","644770"," Не только подвала, но еще и какого-то"
"644770","645570"," города древних."
"646310","648690"," Что-то вроде крохотного поля битвы внутри большого"
"648690","650890"," поля битвы и своего подобия ключ. "
"651590","652250"," Без портала."
"652730","654690"," Но и без этого это был очень жирный"
"654690","657570"," куш, за который на аукционе передрались бы даже"
"657570","660870"," идущие из семи звездных фракций, ведь это возможность"
"660870","665290"," защитить свой дом, свое поместье, поставить Големов древних"
"665290","667930"," себе на службу, щелкнув по носу соседу, у"
"667930","669530"," которого такого нет и не будет."
"670150","672970"," Но, разумеется, передрались бы только за полный набор,"
"673430","677290"," управление формациями и сами формации, которые и создают"
"677290","677730"," Големов. "
"678610","681850"," Я шагал вперед методично и не тороплю, превращая"
"681850","683390"," нападающих Големов в коллег."
"684030","687390"," Чем меньше повреждений, тем проще будет местным формациям"
"687390","688730"," восстановить своих защитников."
"689370","691370"," Они, в общем-то, умудряются сделать это даже"
"691370","693970"," в том случае, если Големов полностью уничтожить. "
"694590","697810"," Даже если выпотрошить Големов, лишив их глаз накопителей,"
"698130","700070"," то формации сумеют создать новые."
"700670","702350"," И вот по этой части у меня все"
"702350","703750"," больше и больше вопросов."
"704410","706530"," Нет, не о том, почему нельзя использовать их"
"706530","709450"," вместо духовных камней, и не такие ли формации,"
"709450","712290"," только огромные и чуть другого вида, находятся там,"
"712710","714690"," где расположены шахты духовных камней. "
"715150","717270"," Нет, мой главный вопрос в другом."
"717730","720630"," Почему мои указы действуют на Големов в внешних"
"720630","721350"," полей битв?"
"721850","724570"," А еще более главный вопрос, почему я не"
"724570","726730"," обратил внимание на эту странность раньше?"
"727430","730270"," Еще, считая год назад, когда первый раз использовал"
"730270","732270"," свои силы против Големов у поместья."
"732890","736150"," Выпад, но мое копье, вместо того, чтобы начисто"
"736150","739850"," отрубить лапу Голему, притворяющемуся поместью тигра, мада и"
"739850","743250"," пантеры, оставляет лишний глубокий разрез в камне его"
"743250","743610"," тела. "
"744190","747950"," Я выворачиваю копье, заплетаю им лапы Голема, наваливаюсь,"
"748030","750630"," превращая его прыжок в падение, рву древко на"
"750630","753690"," себя, прокручивая его, обрушиваю на Голема еще один"
"753690","756870"," удар, точно в разрез, отрубая, наконец, лапу."
"757810","760150"," Причина моей затяжной схватки очевидна."
"760670","762210"," Големы повысили ранг силы. "
"762750","765350"," Пнуть прямо в морду Голему, сбивая попытку встать"
"765350","766230"," на уцелевшие лапы."
"766630","768810"," И меня и Голема откинуло в разные стороны,"
"769270","772150"," порвало клоп по песку силы удара, напоминая, что"
"772150","773210"," у нас нет опоры."
"773730","775650"," А через миг я уже тянулся вперед в"
"775650","779450"," длинном выпаде, лезвией, черкнув Голема по брюху, глубоко"
"779450","780510"," вошло в заднюю лапу. "
"781110","783430"," С трудом удержался от того, чтобы наполнить меридианы"
"783430","786610"," силой, используя, если не звездные лезвия, то технику"
"786610","787070"," раскола."
"787530","787950"," Нельзя."
"788570","789490"," Зона запрета техник. "
"790030","790790"," Три вдоха."
"791270","794330"," Справился и без оружейных техник, уловив справа от"
"794330","797530"," себя облегченный вздох стражника семьи, какого-то орденца."
"798230","800850"," Мельком скользнул по нему всего лишь предводителю взглядом. "
"801250","802910"," Не кинулся спасать своего главу."
"803210","804010"," Уже молодец."
"804550","806070"," Но верить в меня нужно сильней. "
"806510","808690"," Может, мало было у стражников тренировок с моим"
"808690","809250"," участием."
"810030","813170"," Отброшенный Голем пытался достать нас, тех, кого он"
"813170","816170"," считал сектантов, прыгая на двух уцелевших лапах."
"816510","818310"," Но это скорее смешно, чем опасно. "
"818810","821610"," Каждому из таких коллег-беглецов хватало хорошего пинка"
"821610","824950"," или удара плашмя тяжелым мечом, чтобы снова отшвырнуть"
"824950","826530"," от строя внешних защитников."
"827230","829770"," Ни один из мечей или других наемников еще"
"829770","831110"," ни разу не вступил в схватку."
"831810","834470"," Приноровившись к новому ритму схватки, я вновь вернулся"
"834470","835310"," к рассуждениям. "
"836010","838150"," Мои указы действуют только на живое."
"838650","841810"," Я выяснил это очень и очень давно, то"
"841810","843950"," ли в пустошах нулевого, то ли в лесу"
"843950","845670"," небесных исполинов морозной гряды."
"845670","847630"," Исключений с тех пор не было. "
"848230","851330"," Люди, звери и монстры, растения и звери."
"851950","853470"," Те, кто был жив и у кого была"
"853470","857010"," душа, которую я мог заклеймить своим указом, заставив"
"857010","858550"," бежать в страхе или умереть."
"859250","862330"," Но были еще одни противники, на которых действовали"
"862330","863110"," мои указы. "
"863590","864010"," Призраки."
"864970","865830"," С ними все понятно."
"866330","869410"," Они, по сути, квинтэссенция души, сама эта субстанция. "
"869990","871430"," Я невольно криво улыбнулся."
"871950","874810"," Вот что с собирателями камней из нулевого делают"
"874810","878330"," учителя и горы книг давно умерших мудрецов."
"878670","882170"," Теперь собиратель камней даже не ломает язык, выговаривая"
"882170","883110"," столь сложные слова. "
"883910","886090"," Но суть в том, что если есть душа,"
"886430","889190"," то на нее можно воздействовать, и это может"
"889190","890190"," значить только одно."
"890810","892630"," У големов она тоже есть."
"893490","895790"," Что я тут же и проверил, словно не"
"895790","897150"," доверял себе и своей памяти. "
"897830","898270"," Слабость."
"898690","902730"," Возникшая надорвущимся к камне големам печать подействовала безотказно."
"903370","905930"," У него разъехались лапы, словно его придавила незримая"
"905930","906390"," тяжесть. "
"906970","909910"," Голем запнулся, сменив бег на неуверенные шаги."
"910510","911670"," Выпад, еще один."
"912190","914470"," Привычный пинок, втянуть в себя силу души из"
"914470","915730"," печати, развеивая ее. "
"916310","919210"," Вернувшиеся в полете силы, калеки уже не могли"
"919210","921530"," помочь, что и требовалось доказать."
"922430","925670"," Почему я принял возможность убивать големов талантом указов"
"925670","926290"," как должное?"
"926850","929010"," На это у меня нет ответа, хотя я"
"929010","931350"," никогда не считал себя мудрым или догадливым."
"931910","934230"," Принял как должное, даже не задумавшись. "
"935150","937490"," Нет у меня ответа и на вопрос, почему"
"937490","939190"," указы не действовали на них раньше."
"939790","941370"," Вернее, ответов у меня два."
"941910","944750"," Либо големы простых полей битв в тюремных поясах"
"944750","947970"," и в городах древних отличаются от големов внешних"
"947970","950450"," полей битв, либо моя сила и мой талант"
"950450","950910"," растет. "
"951490","954430"," Лишь возвращение в тюремные пояса и опыты могут"
"954430","956670"," показать, какой из ответов правильный."
"957450","958850"," Я склонялся ко второму."
"959310","960270"," Моя сила растет. "
"960770","962990"," Скорее всего, главную роль в этом играет само"
"962990","963570"," возвышение."
"964270","965850"," Раньше у меня не было сил на то,"
"965930","967410"," чтобы сохранять печати во сне."
"967950","969730"," Затем не было сил на то, чтобы видеть"
"969730","971390"," чужие печати без помощи своей. "
"972090","974030"," Я когда-то не умел добавлять второй и"
"974030","976810"," третий цвет в указы, усиливая их, и прочее,"
"977010","978990"," и прочее, на что я даже не обратил"
"978990","981650"," внимания, шагая к небу, как не обратил внимания"
"981650","984130"," на то, что указы стали убивать големов."
"984730","987310"," Но каков бы ни был правильный ответ, даже"
"987310","989430"," если дело не в моей силе и возвышении,"
"989950","991970"," это не отменяло того, что если в големах"
"991970","994070"," нет души, то и действовать не на что."
"994910","997110"," Этот вывод уже очень неприятный. "
"997650","1000230"," Снова вспомнился шар бедствия над полем битвы у"
"1000230","1003550"," вольного приюта, волна призраков и их схватка с"
"1003550","1003970"," големами."
"1004790","1006030"," С сектантами все понятно."
"1006610","1009270"," Они убивают идущих, используя их тела для своих"
"1009270","1013030"," пилюль, их средоточия для своего возвышения, их кости"
"1013030","1016290"," для артефактов, а их души для создания призраков"
"1016290","1016910"," и прочее. "
"1017530","1019250"," Но что мне теперь думать о древних?"
"1019730","1021130"," Что находится в големах?"
"1021530","1024010"," Что находится в их ярких глазах, которые так"
"1024010","1026930"," любят поглощать призрак, а седой умеют использовать для"
"1026930","1028970"," превращения в простенький артефакт?"
"1029750","1032930"," С одной стороны, это накопитель, который полон энергии"
"1032930","1035250"," неба и позволяет голему двигаться и сражаться."
"1035810","1039069"," С другой стороны, очередного голема я встретил, сам"
"1039069","1042510"," прыгнув вперед, напередив его прыжок, ударив копьем сверху,"
"1042970","1045130"," добавляя к силе рук еще и мощь падения."
"1045890","1048710"," Пусть в моих руках не могут монстров, созданные,"
"1048830","1051850"," чтобы слабые идущие могли пробить броню монстра, но"
"1051850","1052770"," хватило и этого. "
"1053470","1055770"," Я прорубил бок голему от хребта до брюха,"
"1056190","1059050"," а через три вдоха закончил начатое, разделив его"
"1059050","1061730"," на две неравные части, переднюю и заднюю."
"1062390","1064110"," Встревоженный седой был тут как тут."
"1064330","1066430"," «Молодой глава!» — «Все в порядке!"
"1066770","1068730"," Продолжайте по плану!» — отмахнулся я."
"1069470","1071910"," Через миг вывесил над тушей голема большой круг"
"1071910","1073250"," печати, слабость. "
"1073890","1076850"," Она уронила вниз только одну небольшую печать, только"
"1076850","1080850"," на переднюю часть голема, полностью проигнорировав начавшие трескаться"
"1080850","1082690"," задние лапы и кусок тела."
"1083410","1085910"," Но это ничего не значит, как там писал"
"1085910","1087930"," создатель трактата «Инструмент»."
"1087930","1090430"," Вывод ничего не значит без полной проверки над"
"1090430","1091370"," противоположностью. "
"1091970","1094570"," В моем случае, без такого же разрубания обычного"
"1094570","1097430"," зверя и проверки печати уже на двух его"
"1097430","1098010"," половинах."
"1098490","1100610"," Но одно точно ясно — то, на что"
"1100610","1103930"," я воздействую печатью указа, находится в передней части"
"1103930","1104410"," голема."
"1105250","1107830"," Еще невольно вспомнилась ловушка на поле битвы, куда"
"1107830","1109410"," меня и Рейку завел Юрлем. "
"1109950","1112690"," Там была формация, которая собирала души всех убитых"
"1112690","1115110"," в том месте и создавала из них призраков."
"1115770","1117630"," В тот день я принял ту формацию за"
"1117630","1121270"," сектанскую, но теперь, теперь меня гложут сомнения."
"1122190","1124990"," Десятки лет идущие на поле битвы убивали призраков"
"1124990","1128090"," в таких местах, а флаг миллиона убийств кропотливо"
"1128090","1131250"," собирал души самих павших идущих, чтобы в один"
"1131250","1134250"," не очень прекрасный день выплеснуть их волной бедствия. "
"1135110","1136090"," Как знакомо, правда?"
"1136650","1138370"," Точно так же, как и на внешних полях"
"1138370","1142410"," битв, уже защитные формации выплескивают волны големов."
"1143010","1145790"," Нет, разумеется, и здесь можно увидеть висящий в"
"1145790","1149010"," небе черный шар и увидеть волну призраков, но"
"1149010","1151630"," я сейчас размышляю о другом, о том, что"
"1151630","1154950"," идущие на полях битв тюремных поясов, идущие на"
"1154950","1158110"," внешних полях битв Империи уничтожают големов год за"
"1158110","1161490"," годом, а те снова и снова появляются, становясь"
"1161490","1163650"," на защиту владений давно мертвых древних."
"1164210","1166790"," Что, дар с меня побери, становится той основой,"
"1167010","1169790"," которая заставляет их двигаться, и на что ложатся"
"1169790","1170410"," мои печати?"
"1171050","1171450"," Души. "
"1172330","1176530"," Души големов давно погибших сектантов, идущих и прочих,"
"1176790","1180990"," которые тщательно, кропотливо собирают формации древних, сберегая для"
"1180990","1181970"," новых тел големов."
"1182810","1186970"," Империя и Альянс, давно разделившиеся, но бывшие когда "
"1186970","1190830","-то едиными пять изначальных кланов, идущие, следующие к"
"1190830","1193110"," небу такими на самом деле близкими путями."
"1193950","1195050"," Големы не говорят?"
"1195630","1197690"," Так и мой призрак не может ни говорить,"
"1197870","1200570"," ни писать, ни толком ответить даже «да-нет»"
"1200570","1202230"," на большую часть моих вопросов. "
"1202770","1204630"," Можно ли при этом считать, что в големах"
"1204630","1208530"," древних использован какой-то заменитель, обманка, неду-душа,"
"1208890","1211170"," которую я смог зацепить, став сильней?"
"1211690","1211870"," Да?"
"1212370","1212650"," Нет?"
"1213150","1214110"," А что с духами?"
"1214630","1216150"," С духами городов и павильонов?"
"1216790","1220310"," Я невольно поджал губы, вспомнив Маоруса Изарда с"
"1220310","1224250"," его двухцветными глазами и двумя разумами внутри, двумя"
"1224250","1224690"," душами?"
"1225390","1228270"," А дух Каори с ярко-красными глазами и"
"1228270","1232170"," теми словами «Меня создал небесный воин семьи Кавиот,"
"1232570","1234710"," Гранд-Риол-Стражей»."
"1234710","1235990"," Что значит «создал»?"
"1236390","1240430"," Как создают духов подобные силы, которые совершенно неотличимы"
"1240430","1244090"," от человека, которые намного совершеннее любого известного мне"
"1244090","1247290"," человека, так ли уж различные пути Альянса и"
"1247290","1247730"," Империи?"
"1248750","1251370"," Считать так не хотелось, очень не хотелось."
"1251870","1253410"," Все же, с детства я привык к тому,"
"1253550","1257650"," что древние были великими, были справедливыми, были могучими. "
"1258310","1260670"," Очень не хотелось, чтобы в итоге оказалось, что"
"1260670","1264290"," духов они создавали из людей, вырывая из них"
"1264290","1266130"," душу и превращая ее в духа."
"1266870","1269790"," Точно так же, как сектанты делают призраков, только"
"1269790","1271010"," во много раз качественней."
"1271590","1274390"," Да и это еще неизвестно, как выглядит главный"
"1274390","1277070"," призрак Флага Миллиона Убийств в момент своей пиковой"
"1277070","1277430"," силы. "
"1278090","1280550"," Я встретил его спустя сотню лет после тяжелой"
"1280550","1283290"," битвы, когда от самого Флага и его мощи"
"1283290","1286070"," осталось так немного, что какой-то жалкий мастер"
"1286070","1287290"," сумел его уничтожить."
"1288110","1290790"," А как выглядит призрак этапа Повелителя Стихии?"
"1291270","1293450"," Сколько у него свободы воли и разума?"
"1293930","1296050"," Может ли он действовать по своему усмотрению?"
"1296830","1298110"," Вот мой призрак может."
"1298630","1301210"," И уйти, и убить, если ему не хватает"
"1301210","1302070"," сил или жизней. "
"1302670","1304790"," А вот тот же дух города выйти из"
"1304790","1305910"," своего города не может."
"1306610","1309330"," Не может удалиться от вместилища его сути, от"
"1309330","1312310"," формации, массива или чего-то там, где был"
"1312310","1312750"," создан."
"1313610","1316130"," Как много вопросов, как мало ответов. "
"1316650","1319190"," Но теперь я хотя бы знаю, чем разбавлю"
"1319190","1321950"," уроки, которые впихивают в меня старейшины."
"1322730","1324870"," Тем, что для меня сейчас очень важно. "
